team,inning,half,outs,batter,action,first,second,third,runs_scored,home_score,visitor_score
Baylor,4,bottom,2,Langeliers,popped up,1,1,0,0,8,1
Baylor,4,bottom,3,Downey,flied out,1,1,0,0,8,1
Cal-Poly,5,top,1,Cano,flied out,0,0,0,0,8,1
Cal-Poly,5,top,2,Cabrera,flied out,0,0,0,0,8,1
Cal-Poly,5,top,2,Greene,walked,1,0,0,0,8,1
Cal-Poly,5,top,3,Beesley,grounded out,1,0,0,0,8,1
Baylor,5,bottom,0,Gurnik,,0,0,0,0,8,1
Baylor,5,bottom,0,Doherty,,0,0,0,0,8,1
Baylor,5,bottom,1,Haring,grounded out,0,0,0,0,8,1
Baylor,5,bottom,2,Bissonette,grounded out,0,0,0,0,8,1
Baylor,5,bottom,3,Wehsener,grounded out,0,0,0,0,8,1
Cal-Poly,6,top,1,Samuelson,flied out,0,0,0,0,8,1
Cal-Poly,6,top,1,DiCarlo,walked,1,0,0,0,8,1
Cal-Poly,6,top,1,Taylor,singled,1,1,0,0,8,1
Cal-Poly,6,top,3,Gurnik,grounded into double play ss,1,1,0,0,8,1
Baylor,6,bottom,0,Loftin,homered,0,0,0,1,9,1
Baylor,6,bottom,0,"Cunningham,R",singled,0,0,0,0,9,1
Baylor,6,bottom,1,Wendzel,flied out,0,0,1,0,9,1
Baylor,6,bottom,1,"Thomas,A.",doubled,0,1,1,1,10,1
Baylor,6,bottom,1,Langeliers,singled,1,1,1,1,11,1
Baylor,6,bottom,1,Downey,doubled,0,1,1,0,11,1
Baylor,6,bottom,2,Haring,fouled out,0,1,1,0,11,1
Baylor,6,bottom,2,Bissonette,tripled,0,1,1,2,13,1
Baylor,6,bottom,2,Wehsener,singled,1,1,1,1,14,1
Baylor,6,bottom,2,Wehsener,advanced on wild pitch,0,1,0,0,14,1
Baylor,6,bottom,3,Loftin,flied out,0,1,0,0,14,1
Cal-Poly,7,top,1,Emmerson,fouled out,0,0,0,0,14,1
Cal-Poly,7,top,2,Doherty,grounded out,0,0,0,0,14,1
Cal-Poly,7,top,2,Cabrera,walked,1,0,0,0,14,1
Cal-Poly,7,top,3,Wagenseller,fouled out,1,0,0,0,14,1
Baylor,7,bottom,0,Wagenseller,,0,0,0,0,14,1
Baylor,7,bottom,0,Mackay,,0,0,0,0,14,1
Baylor,7,bottom,0,"Cunningham,R",singled,1,0,0,0,14,1
Baylor,7,bottom,1,Wendzel,flied out,1,0,0,0,14,1
Baylor,7,bottom,1,"Thomas,A.",singled,1,1,0,0,14,1
Baylor,7,bottom,2,Langeliers,flied out,1,1,0,0,14,1
Baylor,7,bottom,3,Mueller,struck out looking,1,1,0,0,14,1
Cal-Poly,8,top,0,Mueller,,0,0,0,0,14,1
Cal-Poly,8,top,0,Haring,,0,0,0,0,14,1
Cal-Poly,8,top,1,Beesley,flied out,0,0,0,0,14,1
Cal-Poly,8,top,1,Samuelson,singled,1,0,0,0,14,1
Cal-Poly,8,top,2,Esperanza,struck out swinging,1,0,0,0,14,1
Cal-Poly,8,top,3,Taylor,reached on a fielder's choice,1,0,0,0,14,1
Baylor,8,bottom,0,Samuelson,,0,0,0,0,14,1
Baylor,8,bottom,0,Sands,,0,0,0,0,14,1
Baylor,8,bottom,0,Kuzma,,0,0,0,0,14,1
Baylor,8,bottom,0,Seay,singled,1,0,0,0,14,1
Baylor,8,bottom,1,Bissonette,flied out,1,0,0,0,14,1
Baylor,8,bottom,2,Helmer,struck out swinging,1,0,0,0,14,1
Baylor,8,bottom,2,Loftin,singled,1,1,0,0,14,1
Baylor,8,bottom,3,Harper,struck out swinging,1,1,0,0,14,1
Cal-Poly,9,top,0,Loftin,,0,0,0,0,14,1
Cal-Poly,9,top,0,Harper,,0,0,0,0,14,1
Cal-Poly,9,top,0,Wendzel,,0,0,0,0,14,1
Cal-Poly,9,top,0,Mueller,,0,0,0,0,14,1
Cal-Poly,9,top,0,Seay,,0,0,0,0,14,1
Cal-Poly,9,top,0,Helmer,,0,0,0,0,14,1
Cal-Poly,9,top,0,"Weaver,C.",,0,0,0,0,14,1
Cal-Poly,9,top,0,,/ for Needham.,0,0,0,0,14,1
Cal-Poly,9,top,0,Kuzma,singled,1,0,0,0,14,1
Cal-Poly,9,top,0,Mackay,doubled,1,1,0,1,14,2
Cal-Poly,9,top,0,Mackay,advanced on wild pitch,0,0,1,0,14,2
Cal-Poly,9,top,1,Doherty,struck out swinging,0,0,1,0,14,2
Cal-Poly,9,top,2,Cabrera,flied out,0,0,1,1,14,3
Cal-Poly,9,top,3,Wagenseller,flied out,0,0,1,0,14,3
Saint-Mary's-(CA),1,top,0,MILAM,singled,1,0,0,0,0,0
Saint-Mary's-(CA),1,top,1,HAUS,fouled out,1,0,0,0,0,0
Saint-Mary's-(CA),1,top,2,VRANESH,struck out swinging,1,0,0,0,0,0
Saint-Mary's-(CA),1,top,2,NOVIS,singled,1,1,0,0,0,0
Saint-Mary's-(CA),1,top,3,CHAUVIN,struck out swinging,1,1,0,0,0,0
Cal-Poly,1,bottom,1,Cabrera,flied out,0,0,0,0,0,0
Cal-Poly,1,bottom,2,Greene,grounded out,0,0,0,0,0,0
Cal-Poly,1,bottom,2,Beesley,walked,1,0,0,0,0,0
Cal-Poly,1,bottom,2,Samuelson,singled,1,0,1,0,0,0
Cal-Poly,1,bottom,3,Taylor,flied out,1,0,1,0,0,0
Saint-Mary's-(CA),2,top,1,DIAZ,grounded out,0,0,0,0,0,0
Saint-Mary's-(CA),2,top,2,SANTINI,struck out swinging,0,0,0,0,0,0
Saint-Mary's-(CA),2,top,3,SHEBLOSKI,grounded out,0,0,0,0,0,0
Cal-Poly,2,bottom,0,Gurnik,singled,1,0,0,0,0,0
Cal-Poly,2,bottom,0,DiCarlo,doubled,1,1,0,1,1,0
Cal-Poly,2,bottom,0,Emmerson,1b,0,0,1,0,1,0
Cal-Poly,2,bottom,1,Doherty,reached on a fielder's choice,0,0,1,1,2,0
Cal-Poly,2,bottom,1,Cabrera,singled,1,1,0,0,2,0
Cal-Poly,2,bottom,1,Cabrera,advanced on wild pitch,0,1,1,0,2,0
Cal-Poly,2,bottom,1,Greene,walked,1,1,1,0,2,0
Cal-Poly,2,bottom,1,Beesley,walked,1,1,1,1,3,0
Cal-Poly,2,bottom,1,Beesley,advanced on wild pitch,0,1,1,1,4,0
Cal-Poly,2,bottom,1,Samuelson,singled,1,1,1,2,6,0
Cal-Poly,2,bottom,2,Taylor,flied out,1,1,1,0,6,0
Cal-Poly,2,bottom,3,Gurnik,struck out swinging,1,1,1,0,6,0
Saint-Mary's-(CA),3,top,1,THANE,flied out,0,0,0,0,6,0
Saint-Mary's-(CA),3,top,1,MILAM,singled,1,0,0,0,6,0
Saint-Mary's-(CA),3,top,1,HAUS,singled,1,1,0,0,6,0
Saint-Mary's-(CA),3,top,3,VRANESH,lined into double play 1b,1,1,0,0,6,0
Cal-Poly,3,bottom,1,DiCarlo,flied out,0,0,0,0,6,0
Cal-Poly,3,bottom,2,Emmerson,struck out swinging,0,0,0,0,6,0
Cal-Poly,3,bottom,2,Doherty,singled,1,0,0,0,6,0
Cal-Poly,3,bottom,3,Cabrera,reached on a fielder's choice,1,0,0,0,6,0
Saint-Mary's-(CA),4,top,0,NOVIS,singled,0,0,0,0,6,0
Saint-Mary's-(CA),4,top,0,NOVIS,stole,0,0,1,0,6,0
Saint-Mary's-(CA),4,top,1,CHAUVIN,struck out swinging,0,0,1,0,6,0
Saint-Mary's-(CA),4,top,1,DIAZ,singled,1,0,1,1,6,1
Saint-Mary's-(CA),4,top,1,DIAZ,stole,1,1,1,0,6,1
Saint-Mary's-(CA),4,top,2,SANTINI,struck out looking,1,1,1,0,6,1
Saint-Mary's-(CA),4,top,3,SHEBLOSKI,grounded out,1,1,1,0,6,1
Cal-Poly,4,bottom,0,Greene,singled,1,0,0,0,6,1
Cal-Poly,4,bottom,1,Beesley,flied out,1,0,0,0,6,1
Cal-Poly,4,bottom,1,Samuelson,singled,1,1,0,0,6,1
Cal-Poly,4,bottom,1,Taylor,walked,1,1,1,0,6,1
Cal-Poly,4,bottom,2,Gurnik,flied out,1,1,1,1,7,1
Cal-Poly,4,bottom,3,DiCarlo,grounded out,1,1,1,0,7,1
Saint-Mary's-(CA),5,top,1,THANE,flied out,0,0,0,0,7,1
Saint-Mary's-(CA),5,top,2,MILAM,struck out swinging,0,0,0,0,7,1
Saint-Mary's-(CA),5,top,3,HAUS,flied out,0,0,0,0,7,1
Cal-Poly,5,bottom,0,HULETT,,0,0,0,0,7,1
Cal-Poly,5,bottom,1,Emmerson,flied out,0,0,0,0,7,1
Cal-Poly,5,bottom,1,Doherty,singled,1,0,0,0,7,1
Cal-Poly,5,bottom,3,Cabrera,struck out swinging,1,0,0,0,7,1
Saint-Mary's-(CA),6,top,1,VRANESH,fouled out,0,0,0,0,7,1
Saint-Mary's-(CA),6,top,1,NOVIS,reached on a throwing error by ss,0,0,0,0,7,1
Saint-Mary's-(CA),6,top,1,NOVIS,stole,0,1,0,0,7,1
Saint-Mary's-(CA),6,top,2,GREEN,struck out looking,0,1,0,0,7,1
Saint-Mary's-(CA),6,top,2,DIAZ,walked,1,1,0,0,7,1
Saint-Mary's-(CA),6,top,3,GOULART,struck out looking,1,1,0,0,7,1
Cal-Poly,6,bottom,0,GREEN,,0,0,0,0,7,1
Cal-Poly,6,bottom,0,GOULART,,0,0,0,0,7,1
Cal-Poly,6,bottom,1,Greene,flied out,0,0,0,0,7,1
Cal-Poly,6,bottom,2,Beesley,grounded out,0,0,0,0,7,1
Cal-Poly,6,bottom,2,Samuelson,doubled,0,1,0,0,7,1
Cal-Poly,6,bottom,3,Taylor,fouled out,0,1,0,0,7,1
Saint-Mary's-(CA),7,top,1,SHEBLOSKI,grounded out,0,0,0,0,7,1
Saint-Mary's-(CA),7,top,1,WILLITS,singled,1,0,0,0,7,1
Saint-Mary's-(CA),7,top,1,MILAM,singled,1,1,0,0,7,1
Saint-Mary's-(CA),7,top,2,HAUS,reached on a fielder's choice,0,0,1,0,7,1
Saint-Mary's-(CA),7,top,3,VRANESH,out at first 1b,0,0,1,0,7,1
Cal-Poly,7,bottom,0,DIAZ,,0,0,0,0,7,1
Cal-Poly,7,bottom,0,WILLITS,,0,0,0,0,7,1
Cal-Poly,7,bottom,1,Gurnik,flied out,0,0,0,0,7,1
Cal-Poly,7,bottom,2,DiCarlo,swinging,0,0,0,0,7,1
Cal-Poly,7,bottom,3,Emmerson,grounded out,0,1,0,0,7,1
Saint-Mary's-(CA),8,top,0,DiCarlo,advanced on wild pitch,0,0,0,0,7,1
Saint-Mary's-(CA),8,top,0,Doherty,walked,1,0,0,0,7,1
Saint-Mary's-(CA),8,top,0,Cabrera,singled,1,1,0,1,7,2
Saint-Mary's-(CA),8,top,1,Greene,grounded out,1,1,0,0,7,2
Saint-Mary's-(CA),8,top,2,NOVIS,struck out swinging,1,1,0,0,7,2
Saint-Mary's-(CA),8,top,2,GREEN,doubled,1,1,0,0,7,2
Saint-Mary's-(CA),8,top,2,DIAZ,walked,1,0,1,0,7,2
Saint-Mary's-(CA),8,top,3,GOULART,flied out,1,0,1,0,7,2
Cal-Poly,8,bottom,1,MURPHY,doubled,0,1,0,2,9,2
Cal-Poly,8,bottom,1,MURPHY,,0,1,0,0,9,2
Cal-Poly,8,bottom,1,Beesley,doubled,0,1,0,0,9,2
Cal-Poly,8,bottom,1,Samuelson,hit by pitch,1,1,0,0,9,2
Cal-Poly,8,bottom,2,Taylor,fouled out,1,1,0,0,9,2
Cal-Poly,8,bottom,3,Gurnik,reached on a fielder's choice,0,0,1,0,9,2
Saint-Mary's-(CA),9,top,1,DiCarlo,struck out looking,0,0,0,0,9,2
Saint-Mary's-(CA),9,top,1,WILLITS,singled,1,0,0,0,9,2
Saint-Mary's-(CA),9,top,1,MILAM,singled,1,1,0,0,9,2
Saint-Mary's-(CA),9,top,1,HAUS,infield fly,1,1,0,0,9,2
Saint-Mary's-(CA),9,top,2,VRANESH,reached on a fielder's choice,0,0,1,0,9,2
Saint-Mary's-(CA),9,top,2,VRANESH,advanced on wild pitch,0,0,0,0,9,2
Saint-Mary's-(CA),9,top,3,NOVIS,struck out swinging,0,0,0,0,9,2
Saint-Mary's-(CA),1,top,0,VRANESH,singled,1,0,0,0,0,0
Saint-Mary's-(CA),1,top,1,MILAM,struck out swinging,1,0,0,0,0,0
Saint-Mary's-(CA),1,top,3,NOVIS,grounded into double play ss,1,0,0,0,0,0
Cal-Poly,1,bottom,1,Cabrera,flied out,0,0,0,0,0,0
Cal-Poly,1,bottom,2,Greene,lined out,0,0,0,0,0,0
Cal-Poly,1,bottom,3,Beesley,struck out looking,0,0,0,0,0,0
Saint-Mary's-(CA),2,top,1,MURPHY,grounded out,0,0,0,0,0,0
Saint-Mary's-(CA),2,top,2,DIAZ,struck out swinging,0,0,0,0,0,0
Saint-Mary's-(CA),2,top,3,CHAUVIN,grounded out,0,0,0,0,0,0
Cal-Poly,2,bottom,0,Samuelson,walked,1,0,0,0,0,0
Cal-Poly,2,bottom,1,Gurnik,flied out,1,0,0,0,0,0
Cal-Poly,2,bottom,2,DiCarlo,lined out,1,0,0,0,0,0
Cal-Poly,2,bottom,2,Sands,singled,1,1,0,0,0,0
Cal-Poly,2,bottom,3,Emmerson,flied out,1,1,0,0,0,0
Saint-Mary's-(CA),3,top,1,THANE,grounded out,0,0,0,0,0,0
Saint-Mary's-(CA),3,top,2,WILLITS,grounded out,0,0,0,0,0,0
Saint-Mary's-(CA),3,top,3,SANTINI,struck out looking,0,0,0,0,0,0
Cal-Poly,3,bottom,1,Cano,lined out,0,0,0,0,0,0
Cal-Poly,3,bottom,2,Cabrera,grounded out,0,0,0,0,0,0
Cal-Poly,3,bottom,3,Greene,flied out,0,0,0,0,0,0
Saint-Mary's-(CA),4,top,0,VRANESH,doubled,0,1,0,0,0,0
Saint-Mary's-(CA),4,top,1,MILAM,struck out swinging,0,1,0,0,0,0
Saint-Mary's-(CA),4,top,2,NOVIS,lined out,0,1,0,0,0,0
Saint-Mary's-(CA),4,top,2,MURPHY,singled,1,1,0,1,0,1
Saint-Mary's-(CA),4,top,3,DIAZ,reached on a fielder's choice,1,1,0,0,0,1
Cal-Poly,4,bottom,1,Beesley,struck out looking,0,0,0,0,0,1
Cal-Poly,4,bottom,2,Samuelson,struck out swinging,0,0,0,0,0,1
Cal-Poly,4,bottom,3,Gurnik,struck out swinging,0,0,0,0,0,1
Saint-Mary's-(CA),5,top,1,CHAUVIN,fouled out,0,0,0,0,0,1
Saint-Mary's-(CA),5,top,2,THANE,flied out,0,0,0,0,0,1
Saint-Mary's-(CA),5,top,3,WILLITS,flied out,0,0,0,0,0,1
Cal-Poly,5,bottom,0,DiCarlo,singled,1,0,0,0,0,1
Cal-Poly,5,bottom,0,Sands,singled,1,0,1,0,0,1
Cal-Poly,5,bottom,1,Emmerson,flied out,1,0,1,1,1,1
Cal-Poly,5,bottom,2,Cano,struck out looking,1,0,1,0,1,1
Cal-Poly,5,bottom,3,Cabrera,flied out,1,0,1,0,1,1
Saint-Mary's-(CA),6,top,1,SANTINI,struck out swinging,0,0,0,0,1,1
Saint-Mary's-(CA),6,top,2,VRANESH,flied out,0,0,0,0,1,1
Saint-Mary's-(CA),6,top,2,MILAM,singled,1,0,0,0,1,1
Saint-Mary's-(CA),6,top,2,NOVIS,singled,1,1,0,0,1,1
Saint-Mary's-(CA),6,top,3,MURPHY,flied out,1,1,0,0,1,1
Cal-Poly,6,bottom,0,Greene,singled,1,0,0,0,1,1
Cal-Poly,6,bottom,1,Beesley,flied out,1,0,0,0,1,1
Cal-Poly,6,bottom,2,Samuelson,struck out swinging,1,1,0,0,1,1
Cal-Poly,6,bottom,2,Gurnik,singled,1,1,0,1,2,1
Cal-Poly,6,bottom,2,DiCarlo,doubled,1,1,0,1,3,1
Cal-Poly,6,bottom,2,DiCarlo,advanced on wild pitch,0,0,1,0,3,1
Cal-Poly,6,bottom,2,Sands,walked,1,0,1,0,3,1
Cal-Poly,6,bottom,3,Emmerson,grounded out,1,0,1,0,3,1
Saint-Mary's-(CA),7,top,1,DIAZ,lined out,0,0,0,0,3,1
Saint-Mary's-(CA),7,top,2,CHAUVIN,fouled out,0,0,0,0,3,1
Saint-Mary's-(CA),7,top,4,THANE,swinging,0,0,0,0,3,1
Cal-Poly,7,bottom,0,Cano,singled,1,0,0,0,3,1
Cal-Poly,7,bottom,1,Cabrera,grounded out,0,1,0,0,3,1
Cal-Poly,7,bottom,1,Greene,singled,1,1,0,1,4,1
Cal-Poly,7,bottom,2,Beesley,grounded out,0,1,0,0,4,1
Cal-Poly,7,bottom,3,Samuelson,struck out swinging,0,1,0,0,4,1
Saint-Mary's-(CA),8,top,0,WILLITS,singled,1,0,0,0,4,1
Saint-Mary's-(CA),8,top,1,GREEN,grounded out,0,1,0,0,4,1
Saint-Mary's-(CA),8,top,2,VRANESH,grounded out,0,1,0,0,4,1
Saint-Mary's-(CA),8,top,2,MILAM,singled,1,0,0,1,4,2
Saint-Mary's-(CA),8,top,2,NOVIS,reached on a fielding error by ss,0,1,0,0,4,2
Saint-Mary's-(CA),8,top,2,ZALOUMIS,pinch ran for MILAM.,0,1,0,0,4,2
Saint-Mary's-(CA),8,top,3,MURPHY,flied out,0,1,0,0,4,2
Cal-Poly,8,bottom,0,MENDEZ,,0,0,0,0,4,2
Cal-Poly,8,bottom,0,Gurnik,singled,1,0,0,0,4,2
Cal-Poly,8,bottom,1,DiCarlo,lined out,1,0,0,0,4,2
Cal-Poly,8,bottom,1,Sands,walked,1,1,0,0,4,2
Cal-Poly,8,bottom,1,Emmerson,singled,1,0,1,1,5,2
Cal-Poly,8,bottom,2,Cano,struck out swinging,1,0,1,0,5,2
Cal-Poly,8,bottom,2,Emmerson,advanced on wild pitch,0,1,0,1,6,2
Cal-Poly,8,bottom,2,Cabrera,walked,1,1,0,0,6,2
Cal-Poly,8,bottom,3,Greene,reached on a fielder's choice,1,1,0,0,6,2
Saint-Mary's-(CA),9,top,0,Taylor,,0,0,0,0,6,2
Saint-Mary's-(CA),9,top,0,Gurnik,,0,0,0,0,6,2
Saint-Mary's-(CA),9,top,0,Doherty,,0,0,0,0,6,2
Saint-Mary's-(CA),9,top,0,DIAZ,singled,1,0,0,0,6,2
Saint-Mary's-(CA),9,top,1,SHEBLOSKI,reached on a fielder's choice,1,0,0,0,6,2
Saint-Mary's-(CA),9,top,1,HAUS,singled,1,1,0,0,6,2
Saint-Mary's-(CA),9,top,2,WILLITS,struck out looking,1,1,0,0,6,2
Saint-Mary's-(CA),9,top,2,MENDEZ,hit by pitch,1,1,1,0,6,2
Saint-Mary's-(CA),9,top,3,VRANESH,flied out,1,1,1,0,6,2
Saint-Mary's-(CA),1,top,0,VRANESH,tripled,0,0,1,0,0,0
Saint-Mary's-(CA),1,top,1,NOVIS,grounded out,0,0,1,1,0,1
Saint-Mary's-(CA),1,top,1,MILAM,singled,1,0,1,0,0,1
Saint-Mary's-(CA),1,top,1,WILLITS,singled,1,1,0,0,0,1
Saint-Mary's-(CA),1,top,1,HAUS,singled,1,1,1,0,0,1
Saint-Mary's-(CA),1,top,2,MENDEZ,lined out,1,1,1,1,0,2
Saint-Mary's-(CA),1,top,2,CHAUVIN,walked,1,1,1,0,0,2
Saint-Mary's-(CA),1,top,3,MURPHY,reached on a fielder's choice,1,1,1,0,0,2
Cal-Poly,1,bottom,0,Cabrera,hit by pitch,1,0,0,0,0,2
Cal-Poly,1,bottom,1,Greene,struck out swinging,1,0,0,0,0,2
Cal-Poly,1,bottom,2,Beesley,struck out swinging,0,0,0,0,0,2
Cal-Poly,1,bottom,2,Samuelson,singled,1,0,0,1,1,2
Cal-Poly,1,bottom,3,Taylor,struck out swinging,1,0,0,0,1,2
Saint-Mary's-(CA),2,top,0,THANE,walked,1,0,0,0,1,2
Saint-Mary's-(CA),2,top,1,THANE,out at second c,1,0,0,0,1,2
Saint-Mary's-(CA),2,top,1,VRANESH,walked,1,0,0,0,1,2
Saint-Mary's-(CA),2,top,3,NOVIS,grounded into double play 3b,1,0,0,0,1,2
Cal-Poly,2,bottom,1,DiCarlo,struck out looking,0,0,0,0,1,2
Cal-Poly,2,bottom,2,Gurnik,struck out looking,0,0,0,0,1,2
Cal-Poly,2,bottom,2,Emmerson,singled,1,0,0,0,1,2
Cal-Poly,2,bottom,3,Cano,grounded out,1,0,0,0,1,2
Saint-Mary's-(CA),3,top,1,MILAM,fouled out,0,0,0,0,1,2
Saint-Mary's-(CA),3,top,1,WILLITS,doubled,0,1,0,0,1,2
Saint-Mary's-(CA),3,top,1,HAUS,singled,1,0,1,0,1,2
Saint-Mary's-(CA),3,top,1,MENDEZ,reached on a fielder's choice,0,0,1,1,1,3
Saint-Mary's-(CA),3,top,1,CHAUVIN,walked,1,0,1,0,1,3
Saint-Mary's-(CA),3,top,1,MURPHY,singled,1,0,1,2,1,5
Saint-Mary's-(CA),3,top,2,THANE,flied out,1,0,1,0,1,5
Saint-Mary's-(CA),3,top,3,VRANESH,struck out swinging,1,0,1,0,1,5
Cal-Poly,3,bottom,1,Cabrera,struck out looking,0,0,0,0,1,5
Cal-Poly,3,bottom,2,Greene,out at first 1b,0,0,0,0,1,5
Cal-Poly,3,bottom,3,Beesley,struck out swinging,0,0,0,0,1,5
Saint-Mary's-(CA),4,top,1,NOVIS,grounded out,0,0,0,0,1,5
Saint-Mary's-(CA),4,top,2,MILAM,grounded out,0,0,0,0,1,5
Saint-Mary's-(CA),4,top,2,WILLITS,doubled,0,1,0,0,1,5
Saint-Mary's-(CA),4,top,3,HAUS,flied out,0,1,0,0,1,5
Cal-Poly,4,bottom,0,Samuelson,walked,1,0,0,0,1,5
Cal-Poly,4,bottom,0,Taylor,doubled,1,1,0,1,2,5
Cal-Poly,4,bottom,1,DiCarlo,flied out,1,1,0,0,2,5
Cal-Poly,4,bottom,2,Gurnik,flied out,1,1,0,0,2,5
Cal-Poly,4,bottom,3,Emmerson,grounded out,1,1,0,0,2,5
Saint-Mary's-(CA),5,top,1,MENDEZ,struck out looking,0,0,0,0,2,5
Saint-Mary's-(CA),5,top,1,CHAUVIN,singled,1,0,0,0,2,5
Saint-Mary's-(CA),5,top,2,MURPHY,reached on a fielder's choice,1,0,0,0,2,5
Saint-Mary's-(CA),5,top,3,THANE,flied out,1,0,0,0,2,5
Cal-Poly,5,bottom,1,Cano,flied out,0,0,0,0,2,5
Cal-Poly,5,bottom,1,Cabrera,walked,1,0,0,0,2,5
Cal-Poly,5,bottom,1,Greene,singled,1,0,1,0,2,5
Cal-Poly,5,bottom,2,Greene,out at second c,1,0,1,0,2,5
Cal-Poly,5,bottom,3,Beesley,flied out,1,0,1,0,2,5
Saint-Mary's-(CA),6,top,1,VRANESH,grounded out,0,0,0,0,2,5
Saint-Mary's-(CA),6,top,2,NOVIS,grounded out,0,0,0,0,2,5
Saint-Mary's-(CA),6,top,3,MILAM,flied out,0,0,0,0,2,5
Cal-Poly,6,bottom,1,Samuelson,flied out,0,0,0,0,2,5
Cal-Poly,6,bottom,1,Taylor,singled,1,0,0,0,2,5
Cal-Poly,6,bottom,2,DiCarlo,fouled out,1,0,0,0,2,5
Cal-Poly,6,bottom,2,Sands,walked,1,1,0,0,2,5
Cal-Poly,6,bottom,2,Doherty,pinch ran for Sands.,1,1,0,0,2,5
Cal-Poly,6,bottom,3,Emmerson,struck out swinging,1,1,0,0,2,5
Saint-Mary's-(CA),7,top,0,Doherty,,0,0,0,0,2,5
Saint-Mary's-(CA),7,top,0,WILLITS,singled,1,0,0,0,2,5
Saint-Mary's-(CA),7,top,0,HAUS,singled,1,1,0,0,2,5
Saint-Mary's-(CA),7,top,1,MENDEZ,flied out,0,0,1,0,2,5
Saint-Mary's-(CA),7,top,1,HAUS,advanced on wild pitch,0,1,0,0,2,5
Saint-Mary's-(CA),7,top,1,CHAUVIN,hit by pitch,1,1,0,0,2,5
Saint-Mary's-(CA),7,top,2,DIAZ,lined out,1,1,0,1,2,6
Saint-Mary's-(CA),7,top,3,THANE,grounded out,1,1,0,0,2,6
Cal-Poly,7,bottom,0,HAUS,,0,0,0,0,2,6
Cal-Poly,7,bottom,0,DIAZ,,0,0,0,0,2,6
Cal-Poly,7,bottom,0,Cano,reached on a throwing error by ss,0,0,0,0,2,6
Cal-Poly,7,bottom,1,Cabrera,struck out looking,0,0,0,0,2,6
Cal-Poly,7,bottom,1,Greene,singled,1,1,0,0,2,6
Cal-Poly,7,bottom,2,Beesley,struck out swinging,1,1,0,0,2,6
Cal-Poly,7,bottom,3,Samuelson,struck out swinging,1,1,0,0,2,6
Saint-Mary's-(CA),8,top,0,VRANESH,doubled,0,1,0,0,2,6
Saint-Mary's-(CA),8,top,1,NOVIS,grounded out,0,0,1,0,2,6
Saint-Mary's-(CA),8,top,1,MILAM,homered,0,0,1,2,2,8
Saint-Mary's-(CA),8,top,1,WILLITS,singled,1,0,1,0,2,8
Saint-Mary's-(CA),8,top,1,WILLITS,advanced on wild pitch,0,1,0,0,2,8
Saint-Mary's-(CA),8,top,2,HAUS,lined out,0,0,1,0,2,8
Saint-Mary's-(CA),8,top,2,MENDEZ,hit by pitch,1,0,1,0,2,8
Saint-Mary's-(CA),8,top,3,MENDEZ,out at second c,1,0,1,0,2,8
Cal-Poly,8,bottom,0,Taylor,walked,1,0,0,0,2,8
Cal-Poly,8,bottom,1,DiCarlo,flied out,1,0,0,0,2,8
Cal-Poly,8,bottom,1,Doherty,walked,1,1,0,0,2,8
Cal-Poly,8,bottom,3,Emmerson,grounded into double play 3b,1,1,0,0,2,8
Saint-Mary's-(CA),9,top,0,CHAUVIN,hit by pitch,1,0,0,0,2,8
Saint-Mary's-(CA),9,top,0,DIAZ,reached on a fielder's choice,0,0,0,0,2,8
Saint-Mary's-(CA),9,top,1,THANE,lined out,0,0,0,0,2,8
Saint-Mary's-(CA),9,top,1,DIAZ,advanced on wild pitch,0,1,1,0,2,8
Saint-Mary's-(CA),9,top,2,VRANESH,struck out swinging,0,1,1,0,2,8
Saint-Mary's-(CA),9,top,2,NOVIS,hit by pitch,1,1,1,0,2,8
Saint-Mary's-(CA),9,top,3,MILAM,fouled out,1,1,1,0,2,8
Cal-Poly,9,bottom,0,NOVIS,,0,0,0,0,2,8
Cal-Poly,9,bottom,0,TALAMANTE,,0,0,0,0,2,8
Cal-Poly,9,bottom,1,Cano,struck out swinging,0,0,0,0,2,8
Cal-Poly,9,bottom,1,Dropped,ball,0,0,0,0,2,8
Cal-Poly,9,bottom,2,Cabrera,struck out swinging,0,0,0,0,2,8
Cal-Poly,9,bottom,3,Greene,lined out,0,0,0,0,2,8
CSUN,1,top,1,Bohning,struck out swinging,0,0,0,0,0,0
CSUN,1,top,2,Barret,flied out,0,0,0,0,0,0
CSUN,1,top,3,Elder,grounded out,0,0,0,0,0,0
Cal-Poly,1,bottom,1,Cabrera,flied out,0,0,0,0,0,0
Cal-Poly,1,bottom,2,Greene,lined out,0,0,0,0,0,0
Cal-Poly,1,bottom,2,Beesley,singled,1,0,0,0,0,0
Cal-Poly,1,bottom,3,Samuelson,flied out,1,0,0,0,0,0
CSUN,2,top,1,Skelly,flied out,0,0,0,0,0,0
CSUN,2,top,2,Ghan-Gibson,flied out,0,0,0,0,0,0
CSUN,2,top,3,Bullard,struck out swinging,0,0,0,0,0,0
Cal-Poly,2,bottom,0,DiCarlo,singled,1,0,0,0,0,0
Cal-Poly,2,bottom,1,Taylor,struck out swinging,1,0,0,0,0,0
Cal-Poly,2,bottom,1,DiCarlo,stole,1,1,0,0,0,0
Cal-Poly,2,bottom,2,Gurnik,struck out swinging,1,1,0,0,0,0
Cal-Poly,2,bottom,3,Emmerson,out at first 1b,1,1,0,0,0,0
